region_gea,mat,arch,bld_age,year,parameter,value
CPA,sub,inf,ns,2060,shape,2
CPA,sub,inf,ns,2065,scale,33.85
CPA,sub,inf,ns,2065,shape,2
CPA,sub,inf,ns,2070,scale,33.85
CPA,sub,inf,ns,2070,shape,2
CPA,sub,inf,ns,2075,scale,33.85
CPA,sub,inf,ns,2075,shape,2
CPA,sub,inf,ns,2080,scale,33.85
CPA,sub,inf,ns,2080,shape,2
CPA,sub,inf,ns,2085,scale,33.85
CPA,sub,inf,ns,2085,shape,2
CPA,sub,inf,ns,2090,scale,33.85
CPA,sub,inf,ns,2090,shape,2
CPA,sub,inf,ns,2095,scale,33.85
CPA,sub,inf,ns,2095,shape,2
CPA,sub,inf,ns,2100,scale,33.85
CPA,sub,inf,ns,2100,shape,2
EEU,perm,mfh,p1,2020,scale,150
EEU,perm,mfh,p1,2020,shape,2.5
EEU,perm,mfh,p1,2025,scale,150
EEU,perm,mfh,p1,2025,shape,2.5
EEU,perm,mfh,p1,2030,scale,150
EEU,perm,mfh,p1,2030,shape,2.5
EEU,perm,mfh,p1,2035,scale,150
EEU,perm,mfh,p1,2035,shape,2.5
EEU,perm,mfh,p1,2040,scale,150
EEU,perm,mfh,p1,2040,shape,2.5
EEU,perm,mfh,p1,2045,scale,150
EEU,perm,mfh,p1,2045,shape,2.5
EEU,perm,mfh,p1,2050,scale,150
EEU,perm,mfh,p1,2050,shape,2.5
EEU,perm,mfh,p1,2055,scale,150
EEU,perm,mfh,p1,2055,shape,2.5
EEU,perm,mfh,p1,2060,scale,150
EEU,perm,mfh,p1,2060,shape,2.5
EEU,perm,mfh,p1,2065,scale,150
EEU,perm,mfh,p1,2065,shape,2.5
EEU,perm,mfh,p1,2070,scale,150
EEU,perm,mfh,p1,2070,shape,2.5
EEU,perm,mfh,p1,2075,scale,150
EEU,perm,mfh,p1,2075,shape,2.5
EEU,perm,mfh,p1,2080,scale,150
EEU,perm,mfh,p1,2080,shape,2.5
EEU,perm,mfh,p1,2085,scale,150
EEU,perm,mfh,p1,2085,shape,2.5
EEU,perm,mfh,p1,2090,scale,150
EEU,perm,mfh,p1,2090,shape,2.5
EEU,perm,mfh,p1,2095,scale,150
EEU,perm,mfh,p1,2095,shape,2.5
EEU,perm,mfh,p1,2100,scale,150
EEU,perm,mfh,p1,2100,shape,2.5
EEU,perm,mfh,p2,2020,scale,53.6
EEU,perm,mfh,p2,2020,shape,2.5
EEU,perm,mfh,p2,2025,scale,53.6
EEU,perm,mfh,p2,2025,shape,2.5
EEU,perm,mfh,p2,2030,scale,53.6
EEU,perm,mfh,p2,2030,shape,2.5
EEU,perm,mfh,p2,2035,scale,53.6
EEU,perm,mfh,p2,2035,shape,2.5
EEU,perm,mfh,p2,2040,scale,53.6
EEU,perm,mfh,p2,2040,shape,2.5
EEU,perm,mfh,p2,2045,scale,53.6
EEU,perm,mfh,p2,2045,shape,2.5
EEU,perm,mfh,p2,2050,scale,53.6
EEU,perm,mfh,p2,2050,shape,2.5
EEU,perm,mfh,p2,2055,scale,53.6
EEU,perm,mfh,p2,2055,shape,2.5
EEU,perm,mfh,p2,2060,scale,53.6
EEU,perm,mfh,p2,2060,shape,2.5
EEU,perm,mfh,p2,2065,scale,53.6
EEU,perm,mfh,p2,2065,shape,2.5
EEU,perm,mfh,p2,2070,scale,53.6
EEU,perm,mfh,p2,2070,shape,2.5
EEU,perm,mfh,p2,2075,scale,53.6
EEU,perm,mfh,p2,2075,shape,2.5
EEU,perm,mfh,p2,2080,scale,53.6
EEU,perm,mfh,p2,2080,shape,2.5
EEU,perm,mfh,p2,2085,scale,53.6
EEU,perm,mfh,p2,2085,shape,2.5
EEU,perm,mfh,p2,2090,scale,53.6
EEU,perm,mfh,p2,2090,shape,2.5
EEU,perm,mfh,p2,2095,scale,53.6
EEU,perm,mfh,p2,2095,shape,2.5
EEU,perm,mfh,p2,2100,scale,53.6
EEU,perm,mfh,p2,2100,shape,2.5
EEU,perm,mfh,p3,2020,scale,53.6
EEU,perm,mfh,p3,2020,shape,2.5
EEU,perm,mfh,p3,2025,scale,53.6
EEU,perm,mfh,p3,2025,shape,2.5
EEU,perm,mfh,p3,2030,scale,53.6
EEU,perm,mfh,p3,2030,shape,2.5
EEU,perm,mfh,p3,2035,scale,53.6
EEU,perm,mfh,p3,2035,shape,2.5
EEU,perm,mfh,p3,2040,scale,53.6
EEU,perm,mfh,p3,2040,shape,2.5
EEU,perm,mfh,p3,2045,scale,53.6
EEU,perm,mfh,p3,2045,shape,2.5
EEU,perm,mfh,p3,2050,scale,53.6
EEU,perm,mfh,p3,2050,shape,2.5
EEU,perm,mfh,p3,2055,scale,53.6
EEU,perm,mfh,p3,2055,shape,2.5
EEU,perm,mfh,p3,2060,scale,53.6
EEU,perm,mfh,p3,2060,shape,2.5
EEU,perm,mfh,p3,2065,scale,53.6
EEU,perm,mfh,p3,2065,shape,2.5
EEU,perm,mfh,p3,2070,scale,53.6
EEU,perm,mfh,p3,2070,shape,2.5
EEU,perm,mfh,p3,2075,scale,53.6
EEU,perm,mfh,p3,2075,shape,2.5
EEU,perm,mfh,p3,2080,scale,53.6
EEU,perm,mfh,p3,2080,shape,2.5
EEU,perm,mfh,p3,2085,scale,53.6
EEU,perm,mfh,p3,2085,shape,2.5
EEU,perm,mfh,p3,2090,scale,53.6
EEU,perm,mfh,p3,2090,shape,2.5
EEU,perm,mfh,p3,2095,scale,53.6
EEU,perm,mfh,p3,2095,shape,2.5
EEU,perm,mfh,p3,2100,scale,53.6
EEU,perm,mfh,p3,2100,shape,2.5
EEU,perm,mfh,p5,2020,scale,53.6
EEU,perm,mfh,p5,2020,shape,2.5
EEU,perm,mfh,p5,2025,scale,53.6
EEU,perm,mfh,p5,2025,shape,2.5
EEU,perm,mfh,p5,2030,scale,53.6
EEU,perm,mfh,p5,2030,shape,2.5
EEU,perm,mfh,p5,2035,scale,53.6
EEU,perm,mfh,p5,2035,shape,2.5
EEU,perm,mfh,p5,2040,scale,53.6
EEU,perm,mfh,p5,2040,shape,2.5
EEU,perm,mfh,p5,2045,scale,53.6
EEU,perm,mfh,p5,2045,shape,2.5
EEU,perm,mfh,p5,2050,scale,53.6
EEU,perm,mfh,p5,2050,shape,2.5
EEU,perm,mfh,p5,2055,scale,53.6
EEU,perm,mfh,p5,2055,shape,2.5
EEU,perm,mfh,p5,2060,scale,53.6
EEU,perm,mfh,p5,2060,shape,2.5
EEU,perm,mfh,p5,2065,scale,53.6
EEU,perm,mfh,p5,2065,shape,2.5
EEU,perm,mfh,p5,2070,scale,53.6
EEU,perm,mfh,p5,2070,shape,2.5
EEU,perm,mfh,p5,2075,scale,53.6
EEU,perm,mfh,p5,2075,shape,2.5
EEU,perm,mfh,p5,2080,scale,53.6
EEU,perm,mfh,p5,2080,shape,2.5
EEU,perm,mfh,p5,2085,scale,53.6
EEU,perm,mfh,p5,2085,shape,2.5
EEU,perm,mfh,p5,2090,scale,53.6
EEU,perm,mfh,p5,2090,shape,2.5
EEU,perm,mfh,p5,2095,scale,53.6
EEU,perm,mfh,p5,2095,shape,2.5
EEU,perm,mfh,p5,2100,scale,53.6
EEU,perm,mfh,p5,2100,shape,2.5
EEU,perm,sfh,p1,2020,scale,150
EEU,perm,sfh,p1,2020,shape,2.5
EEU,perm,sfh,p1,2025,scale,150
EEU,perm,sfh,p1,2025,shape,2.5
EEU,perm,sfh,p1,2030,scale,150
EEU,perm,sfh,p1,2030,shape,2.5
EEU,perm,sfh,p1,2035,scale,150
EEU,perm,sfh,p1,2035,shape,2.5
EEU,perm,sfh,p1,2040,scale,150
EEU,perm,sfh,p1,2040,shape,2.5
EEU,perm,sfh,p1,2045,scale,150
EEU,perm,sfh,p1,2045,shape,2.5
EEU,perm,sfh,p1,2050,scale,150
EEU,perm,sfh,p1,2050,shape,2.5
EEU,perm,sfh,p1,2055,scale,150
EEU,perm,sfh,p1,2055,shape,2.5
EEU,perm,sfh,p1,2060,scale,150
EEU,perm,sfh,p1,2060,shape,2.5
EEU,perm,sfh,p1,2065,scale,150
EEU,perm,sfh,p1,2065,shape,2.5
EEU,perm,sfh,p1,2070,scale,150
EEU,perm,sfh,p1,2070,shape,2.5
EEU,perm,sfh,p1,2075,scale,150
EEU,perm,sfh,p1,2075,shape,2.5
EEU,perm,sfh,p1,2080,scale,150
EEU,perm,sfh,p1,2080,shape,2.5
EEU,perm,sfh,p1,2085,scale,150
EEU,perm,sfh,p1,2085,shape,2.5
EEU,perm,sfh,p1,2090,scale,150
EEU,perm,sfh,p1,2090,shape,2.5
EEU,perm,sfh,p1,2095,scale,150
EEU,perm,sfh,p1,2095,shape,2.5
EEU,perm,sfh,p1,2100,scale,150
EEU,perm,sfh,p1,2100,shape,2.5
EEU,perm,sfh,p2,2020,scale,73.26
EEU,perm,sfh,p2,2020,shape,2.5
EEU,perm,sfh,p2,2025,scale,73.26
EEU,perm,sfh,p2,2025,shape,2.5
EEU,perm,sfh,p2,2030,scale,73.26
EEU,perm,sfh,p2,2030,shape,2.5
EEU,perm,sfh,p2,2035,scale,73.26
EEU,perm,sfh,p2,2035,shape,2.5
EEU,perm,sfh,p2,2040,scale,73.26
EEU,perm,sfh,p2,2040,shape,2.5
EEU,perm,sfh,p2,2045,scale,73.26
EEU,perm,sfh,p2,2045,shape,2.5
EEU,perm,sfh,p2,2050,scale,73.26
EEU,perm,sfh,p2,2050,shape,2.5
EEU,perm,sfh,p2,2055,scale,73.26
EEU,perm,sfh,p2,2055,shape,2.5
EEU,perm,sfh,p2,2060,scale,73.26
EEU,perm,sfh,p2,2060,shape,2.5
EEU,perm,sfh,p2,2065,scale,73.26
EEU,perm,sfh,p2,2065,shape,2.5
EEU,perm,sfh,p2,2070,scale,73.26
EEU,perm,sfh,p2,2070,shape,2.5
EEU,perm,sfh,p2,2075,scale,73.26
EEU,perm,sfh,p2,2075,shape,2.5
EEU,perm,sfh,p2,2080,scale,73.26
EEU,perm,sfh,p2,2080,shape,2.5
EEU,perm,sfh,p2,2085,scale,73.26
EEU,perm,sfh,p2,2085,shape,2.5
EEU,perm,sfh,p2,2090,scale,73.26
EEU,perm,sfh,p2,2090,shape,2.5
EEU,perm,sfh,p2,2095,scale,73.26
EEU,perm,sfh,p2,2095,shape,2.5
EEU,perm,sfh,p2,2100,scale,73.26
EEU,perm,sfh,p2,2100,shape,2.5
EEU,perm,sfh,p3,2020,scale,73.26
EEU,perm,sfh,p3,2020,shape,2.5
EEU,perm,sfh,p3,2025,scale,73.26
EEU,perm,sfh,p3,2025,shape,2.5
EEU,perm,sfh,p3,2030,scale,73.26
EEU,perm,sfh,p3,2030,shape,2.5
EEU,perm,sfh,p3,2035,scale,73.26
EEU,perm,sfh,p3,2035,shape,2.5
EEU,perm,sfh,p3,2040,scale,73.26
EEU,perm,sfh,p3,2040,shape,2.5
EEU,perm,sfh,p3,2045,scale,73.26
EEU,perm,sfh,p3,2045,shape,2.5
EEU,perm,sfh,p3,2050,scale,73.26
EEU,perm,sfh,p3,2050,shape,2.5
EEU,perm,sfh,p3,2055,scale,73.26
EEU,perm,sfh,p3,2055,shape,2.5
EEU,perm,sfh,p3,2060,scale,73.26
EEU,perm,sfh,p3,2060,shape,2.5
EEU,perm,sfh,p3,2065,scale,73.26
EEU,perm,sfh,p3,2065,shape,2.5
EEU,perm,sfh,p3,2070,scale,73.26
EEU,perm,sfh,p3,2070,shape,2.5
EEU,perm,sfh,p3,2075,scale,73.26
EEU,perm,sfh,p3,2075,shape,2.5
EEU,perm,sfh,p3,2080,scale,73.26
EEU,perm,sfh,p3,2080,shape,2.5
EEU,perm,sfh,p3,2085,scale,73.26
EEU,perm,sfh,p3,2085,shape,2.5
EEU,perm,sfh,p3,2090,scale,73.26
EEU,perm,sfh,p3,2090,shape,2.5
EEU,perm,sfh,p3,2095,scale,73.26
EEU,perm,sfh,p3,2095,shape,2.5
EEU,perm,sfh,p3,2100,scale,73.26
EEU,perm,sfh,p3,2100,shape,2.5
EEU,perm,sfh,p5,2020,scale,73.26
EEU,perm,sfh,p5,2020,shape,2.5
EEU,perm,sfh,p5,2025,scale,73.26
EEU,perm,sfh,p5,2025,shape,2.5
EEU,perm,sfh,p5,2030,scale,73.26
EEU,perm,sfh,p5,2030,shape,2.5
EEU,perm,sfh,p5,2035,scale,73.26
EEU,perm,sfh,p5,2035,shape,2.5
EEU,perm,sfh,p5,2040,scale,73.26
EEU,perm,sfh,p5,2040,shape,2.5
EEU,perm,sfh,p5,2045,scale,73.26
EEU,perm,sfh,p5,2045,shape,2.5
EEU,perm,sfh,p5,2050,scale,73.26
EEU,perm,sfh,p5,2050,shape,2.5
EEU,perm,sfh,p5,2055,scale,73.26
EEU,perm,sfh,p5,2055,shape,2.5
EEU,perm,sfh,p5,2060,scale,73.26
EEU,perm,sfh,p5,2060,shape,2.5
EEU,perm,sfh,p5,2065,scale,73.26
EEU,perm,sfh,p5,2065,shape,2.5
EEU,perm,sfh,p5,2070,scale,73.26
EEU,perm,sfh,p5,2070,shape,2.5
EEU,perm,sfh,p5,2075,scale,73.26
EEU,perm,sfh,p5,2075,shape,2.5
EEU,perm,sfh,p5,2080,scale,73.26
EEU,perm,sfh,p5,2080,shape,2.5
EEU,perm,sfh,p5,2085,scale,73.26
EEU,perm,sfh,p5,2085,shape,2.5
EEU,perm,sfh,p5,2090,scale,73.26
EEU,perm,sfh,p5,2090,shape,2.5
EEU,perm,sfh,p5,2095,scale,73.26
EEU,perm,sfh,p5,2095,shape,2.5
EEU,perm,sfh,p5,2100,scale,73.26
EEU,perm,sfh,p5,2100,shape,2.5
EEU,sub,inf,ns,2020,scale,73.26
EEU,sub,inf,ns,2020,shape,2.5
EEU,sub,inf,ns,2025,scale,73.26
EEU,sub,inf,ns,2025,shape,2.5
EEU,sub,inf,ns,2030,scale,73.26
EEU,sub,inf,ns,2030,shape,2.5
EEU,sub,inf,ns,2035,scale,73.26
EEU,sub,inf,ns,2035,shape,2.5
EEU,sub,inf,ns,2040,scale,73.26
EEU,sub,inf,ns,2040,shape,2.5
EEU,sub,inf,ns,2045,scale,73.26
EEU,sub,inf,ns,2045,shape,2.5
EEU,sub,inf,ns,2050,scale,73.26
EEU,sub,inf,ns,2050,shape,2.5
EEU,sub,inf,ns,2055,scale,73.26
EEU,sub,inf,ns,2055,shape,2.5
EEU,sub,inf,ns,2060,scale,73.26
EEU,sub,inf,ns,2060,shape,2.5
EEU,sub,inf,ns,2065,scale,73.26
EEU,sub,inf,ns,2065,shape,2.5
EEU,sub,inf,ns,2070,scale,73.26
EEU,sub,inf,ns,2070,shape,2.5
EEU,sub,inf,ns,2075,scale,73.26
EEU,sub,inf,ns,2075,shape,2.5
EEU,sub,inf,ns,2080,scale,73.26
EEU,sub,inf,ns,2080,shape,2.5
EEU,sub,inf,ns,2085,scale,73.26
EEU,sub,inf,ns,2085,shape,2.5
EEU,sub,inf,ns,2090,scale,73.26
EEU,sub,inf,ns,2090,shape,2.5
EEU,sub,inf,ns,2095,scale,73.26
EEU,sub,inf,ns,2095,shape,2.5
EEU,sub,inf,ns,2100,scale,73.26
EEU,sub,inf,ns,2100,shape,2.5
FSU,perm,mfh,p1,2020,scale,53.6
FSU,perm,mfh,p1,2020,shape,2.5
FSU,perm,mfh,p1,2025,scale,53.6
FSU,perm,mfh,p1,2025,shape,2.5
FSU,perm,mfh,p1,2030,scale,53.6
FSU,perm,mfh,p1,2030,shape,2.5
FSU,perm,mfh,p1,2035,scale,53.6
FSU,perm,mfh,p1,2035,shape,2.5
FSU,perm,mfh,p1,2040,scale,53.6
FSU,perm,mfh,p1,2040,shape,2.5
FSU,perm,mfh,p1,2045,scale,53.6
FSU,perm,mfh,p1,2045,shape,2.5
FSU,perm,mfh,p1,2050,scale,53.6
FSU,perm,mfh,p1,2050,shape,2.5
FSU,perm,mfh,p1,2055,scale,53.6
FSU,perm,mfh,p1,2055,shape,2.5
FSU,perm,mfh,p1,2060,scale,53.6
FSU,perm,mfh,p1,2060,shape,2.5
FSU,perm,mfh,p1,2065,scale,53.6
FSU,perm,mfh,p1,2065,shape,2.5
FSU,perm,mfh,p1,2070,scale,53.6
FSU,perm,mfh,p1,2070,shape,2.5
FSU,perm,mfh,p1,2075,scale,53.6
FSU,perm,mfh,p1,2075,shape,2.5
FSU,perm,mfh,p1,2080,scale,53.6
FSU,perm,mfh,p1,2080,shape,2.5
FSU,perm,mfh,p1,2085,scale,53.6
FSU,perm,mfh,p1,2085,shape,2.5
FSU,perm,mfh,p1,2090,scale,53.6
FSU,perm,mfh,p1,2090,shape,2.5
FSU,perm,mfh,p1,2095,scale,53.6
FSU,perm,mfh,p1,2095,shape,2.5
FSU,perm,mfh,p1,2100,scale,53.6
FSU,perm,mfh,p1,2100,shape,2.5
FSU,perm,mfh,p2,2020,scale,53.6
FSU,perm,mfh,p2,2020,shape,2.5
FSU,perm,mfh,p2,2025,scale,53.6
FSU,perm,mfh,p2,2025,shape,2.5
FSU,perm,mfh,p2,2030,scale,53.6
FSU,perm,mfh,p2,2030,shape,2.5
FSU,perm,mfh,p2,2035,scale,53.6
FSU,perm,mfh,p2,2035,shape,2.5
FSU,perm,mfh,p2,2040,scale,53.6
FSU,perm,mfh,p2,2040,shape,2.5
FSU,perm,mfh,p2,2045,scale,53.6
FSU,perm,mfh,p2,2045,shape,2.5
FSU,perm,mfh,p2,2050,scale,53.6
FSU,perm,mfh,p2,2050,shape,2.5
FSU,perm,mfh,p2,2055,scale,53.6
FSU,perm,mfh,p2,2055,shape,2.5
FSU,perm,mfh,p2,2060,scale,53.6
FSU,perm,mfh,p2,2060,shape,2.5
FSU,perm,mfh,p2,2065,scale,53.6
FSU,perm,mfh,p2,2065,shape,2.5
FSU,perm,mfh,p2,2070,scale,53.6
FSU,perm,mfh,p2,2070,shape,2.5
FSU,perm,mfh,p2,2075,scale,53.6
FSU,perm,mfh,p2,2075,shape,2.5
FSU,perm,mfh,p2,2080,scale,53.6
FSU,perm,mfh,p2,2080,shape,2.5
FSU,perm,mfh,p2,2085,scale,53.6
FSU,perm,mfh,p2,2085,shape,2.5
FSU,perm,mfh,p2,2090,scale,53.6
FSU,perm,mfh,p2,2090,shape,2.5
FSU,perm,mfh,p2,2095,scale,53.6
FSU,perm,mfh,p2,2095,shape,2.5
FSU,perm,mfh,p2,2100,scale,53.6
FSU,perm,mfh,p2,2100,shape,2.5
FSU,perm,mfh,p3,2020,scale,53.6
FSU,perm,mfh,p3,2020,shape,2.5
FSU,perm,mfh,p3,2025,scale,53.6
FSU,perm,mfh,p3,2025,shape,2.5
FSU,perm,mfh,p3,2030,scale,53.6
FSU,perm,mfh,p3,2030,shape,2.5
FSU,perm,mfh,p3,2035,scale,53.6
FSU,perm,mfh,p3,2035,shape,2.5
FSU,perm,mfh,p3,2040,scale,53.6
FSU,perm,mfh,p3,2040,shape,2.5
FSU,perm,mfh,p3,2045,scale,53.6
FSU,perm,mfh,p3,2045,shape,2.5
FSU,perm,mfh,p3,2050,scale,53.6
FSU,perm,mfh,p3,2050,shape,2.5
FSU,perm,mfh,p3,2055,scale,53.6
FSU,perm,mfh,p3,2055,shape,2.5
FSU,perm,mfh,p3,2060,scale,53.6
FSU,perm,mfh,p3,2060,shape,2.5
FSU,perm,mfh,p3,2065,scale,53.6
FSU,perm,mfh,p3,2065,shape,2.5
FSU,perm,mfh,p3,2070,scale,53.6
FSU,perm,mfh,p3,2070,shape,2.5
FSU,perm,mfh,p3,2075,scale,53.6
FSU,perm,mfh,p3,2075,shape,2.5
FSU,perm,mfh,p3,2080,scale,53.6
FSU,perm,mfh,p3,2080,shape,2.5
FSU,perm,mfh,p3,2085,scale,53.6
FSU,perm,mfh,p3,2085,shape,2.5
FSU,perm,mfh,p3,2090,scale,53.6
FSU,perm,mfh,p3,2090,shape,2.5
FSU,perm,mfh,p3,2095,scale,53.6
FSU,perm,mfh,p3,2095,shape,2.5
FSU,perm,mfh,p3,2100,scale,53.6
FSU,perm,mfh,p3,2100,shape,2.5
FSU,perm,mfh,p5,2020,scale,53.6
FSU,perm,mfh,p5,2020,shape,2.5
FSU,perm,mfh,p5,2025,scale,53.6
FSU,perm,mfh,p5,2025,shape,2.5
FSU,perm,mfh,p5,2030,scale,53.6
FSU,perm,mfh,p5,2030,shape,2.5
FSU,perm,mfh,p5,2035,scale,53.6
FSU,perm,mfh,p5,2035,shape,2.5
FSU,perm,mfh,p5,2040,scale,53.6
FSU,perm,mfh,p5,2040,shape,2.5
FSU,perm,mfh,p5,2045,scale,53.6
FSU,perm,mfh,p5,2045,shape,2.5
FSU,perm,mfh,p5,2050,scale,53.6
FSU,perm,mfh,p5,2050,shape,2.5
FSU,perm,mfh,p5,2055,scale,53.6
FSU,perm,mfh,p5,2055,shape,2.5
FSU,perm,mfh,p5,2060,scale,53.6
FSU,perm,mfh,p5,2060,shape,2.5
FSU,perm,mfh,p5,2065,scale,53.6
FSU,perm,mfh,p5,2065,shape,2.5
FSU,perm,mfh,p5,2070,scale,53.6
FSU,perm,mfh,p5,2070,shape,2.5
FSU,perm,mfh,p5,2075,scale,53.6
FSU,perm,mfh,p5,2075,shape,2.5
FSU,perm,mfh,p5,2080,scale,53.6
FSU,perm,mfh,p5,2080,shape,2.5
FSU,perm,mfh,p5,2085,scale,53.6
FSU,perm,mfh,p5,2085,shape,2.5
FSU,perm,mfh,p5,2090,scale,53.6
FSU,perm,mfh,p5,2090,shape,2.5
FSU,perm,mfh,p5,2095,scale,53.6
FSU,perm,mfh,p5,2095,shape,2.5
FSU,perm,mfh,p5,2100,scale,53.6
FSU,perm,mfh,p5,2100,shape,2.5
FSU,perm,sfh,p1,2020,scale,73.26
FSU,perm,sfh,p1,2020,shape,2.5
FSU,perm,sfh,p1,2025,scale,73.26
FSU,perm,sfh,p1,2025,shape,2.5
FSU,perm,sfh,p1,2030,scale,73.26
FSU,perm,sfh,p1,2030,shape,2.5
FSU,perm,sfh,p1,2035,scale,73.26
FSU,perm,sfh,p1,2035,shape,2.5
FSU,perm,sfh,p1,2040,scale,73.26
FSU,perm,sfh,p1,2040,shape,2.5
FSU,perm,sfh,p1,2045,scale,73.26
FSU,perm,sfh,p1,2045,shape,2.5
FSU,perm,sfh,p1,2050,scale,73.26
FSU,perm,sfh,p1,2050,shape,2.5
FSU,perm,sfh,p1,2055,scale,73.26
FSU,perm,sfh,p1,2055,shape,2.5
FSU,perm,sfh,p1,2060,scale,73.26
FSU,perm,sfh,p1,2060,shape,2.5
FSU,perm,sfh,p1,2065,scale,73.26
FSU,perm,sfh,p1,2065,shape,2.5
FSU,perm,sfh,p1,2070,scale,73.26
FSU,perm,sfh,p1,2070,shape,2.5
FSU,perm,sfh,p1,2075,scale,73.26
FSU,perm,sfh,p1,2075,shape,2.5
FSU,perm,sfh,p1,2080,scale,73.26
FSU,perm,sfh,p1,2080,shape,2.5
FSU,perm,sfh,p1,2085,scale,73.26
FSU,perm,sfh,p1,2085,shape,2.5
FSU,perm,sfh,p1,2090,scale,73.26
FSU,perm,sfh,p1,2090,shape,2.5
FSU,perm,sfh,p1,2095,scale,73.26
FSU,perm,sfh,p1,2095,shape,2.5
FSU,perm,sfh,p1,2100,scale,73.26
FSU,perm,sfh,p1,2100,shape,2.5
FSU,perm,sfh,p2,2020,scale,73.26
FSU,perm,sfh,p2,2020,shape,2.5
FSU,perm,sfh,p2,2025,scale,73.26
FSU,perm,sfh,p2,2025,shape,2.5
FSU,perm,sfh,p2,2030,scale,73.26
FSU,perm,sfh,p2,2030,shape,2.5
FSU,perm,sfh,p2,2035,scale,73.26
FSU,perm,sfh,p2,2035,shape,2.5
FSU,perm,sfh,p2,2040,scale,73.26
FSU,perm,sfh,p2,2040,shape,2.5
FSU,perm,sfh,p2,2045,scale,73.26
FSU,perm,sfh,p2,2045,shape,2.5
FSU,perm,sfh,p2,2050,scale,73.26
FSU,perm,sfh,p2,2050,shape,2.5
FSU,perm,sfh,p2,2055,scale,73.26
FSU,perm,sfh,p2,2055,shape,2.5
FSU,perm,sfh,p2,2060,scale,73.26
FSU,perm,sfh,p2,2060,shape,2.5
FSU,perm,sfh,p2,2065,scale,73.26
FSU,perm,sfh,p2,2065,shape,2.5
FSU,perm,sfh,p2,2070,scale,73.26
FSU,perm,sfh,p2,2070,shape,2.5
FSU,perm,sfh,p2,2075,scale,73.26
FSU,perm,sfh,p2,2075,shape,2.5
FSU,perm,sfh,p2,2080,scale,73.26
FSU,perm,sfh,p2,2080,shape,2.5
FSU,perm,sfh,p2,2085,scale,73.26
FSU,perm,sfh,p2,2085,shape,2.5
FSU,perm,sfh,p2,2090,scale,73.26
FSU,perm,sfh,p2,2090,shape,2.5
FSU,perm,sfh,p2,2095,scale,73.26
FSU,perm,sfh,p2,2095,shape,2.5
FSU,perm,sfh,p2,2100,scale,73.26
FSU,perm,sfh,p2,2100,shape,2.5
FSU,perm,sfh,p3,2020,scale,73.26
FSU,perm,sfh,p3,2020,shape,2.5
FSU,perm,sfh,p3,2025,scale,73.26
FSU,perm,sfh,p3,2025,shape,2.5
FSU,perm,sfh,p3,2030,scale,73.26
FSU,perm,sfh,p3,2030,shape,2.5
FSU,perm,sfh,p3,2035,scale,73.26
FSU,perm,sfh,p3,2035,shape,2.5
FSU,perm,sfh,p3,2040,scale,73.26
FSU,perm,sfh,p3,2040,shape,2.5
FSU,perm,sfh,p3,2045,scale,73.26
FSU,perm,sfh,p3,2045,shape,2.5
FSU,perm,sfh,p3,2050,scale,73.26
FSU,perm,sfh,p3,2050,shape,2.5
FSU,perm,sfh,p3,2055,scale,73.26
FSU,perm,sfh,p3,2055,shape,2.5
FSU,perm,sfh,p3,2060,scale,73.26
FSU,perm,sfh,p3,2060,shape,2.5
FSU,perm,sfh,p3,2065,scale,73.26
FSU,perm,sfh,p3,2065,shape,2.5
FSU,perm,sfh,p3,2070,scale,73.26
FSU,perm,sfh,p3,2070,shape,2.5
FSU,perm,sfh,p3,2075,scale,73.26
FSU,perm,sfh,p3,2075,shape,2.5
FSU,perm,sfh,p3,2080,scale,73.26
FSU,perm,sfh,p3,2080,shape,2.5
FSU,perm,sfh,p3,2085,scale,73.26
FSU,perm,sfh,p3,2085,shape,2.5
FSU,perm,sfh,p3,2090,scale,73.26
FSU,perm,sfh,p3,2090,shape,2.5
FSU,perm,sfh,p3,2095,scale,73.26
FSU,perm,sfh,p3,2095,shape,2.5
FSU,perm,sfh,p3,2100,scale,73.26
FSU,perm,sfh,p3,2100,shape,2.5
FSU,perm,sfh,p5,2020,scale,73.26
FSU,perm,sfh,p5,2020,shape,2.5
FSU,perm,sfh,p5,2025,scale,73.26
FSU,perm,sfh,p5,2025,shape,2.5
FSU,perm,sfh,p5,2030,scale,73.26
FSU,perm,sfh,p5,2030,shape,2.5
FSU,perm,sfh,p5,2035,scale,73.26
FSU,perm,sfh,p5,2035,shape,2.5
FSU,perm,sfh,p5,2040,scale,73.26
FSU,perm,sfh,p5,2040,shape,2.5
FSU,perm,sfh,p5,2045,scale,73.26
FSU,perm,sfh,p5,2045,shape,2.5
FSU,perm,sfh,p5,2050,scale,73.26
FSU,perm,sfh,p5,2050,shape,2.5
FSU,perm,sfh,p5,2055,scale,73.26
FSU,perm,sfh,p5,2055,shape,2.5
FSU,perm,sfh,p5,2060,scale,73.26
FSU,perm,sfh,p5,2060,shape,2.5
FSU,perm,sfh,p5,2065,scale,73.26
FSU,perm,sfh,p5,2065,shape,2.5
FSU,perm,sfh,p5,2070,scale,73.26
FSU,perm,sfh,p5,2070,shape,2.5
FSU,perm,sfh,p5,2075,scale,73.26
FSU,perm,sfh,p5,2075,shape,2.5
FSU,perm,sfh,p5,2080,scale,73.26
FSU,perm,sfh,p5,2080,shape,2.5
FSU,perm,sfh,p5,2085,scale,73.26
