clim,ssp,region_gea,year,heat_hours
Zone_6B Cold Dry,SSP2,MEA,2045,3.507902988
Zone_6B Cold Dry,SSP2,MEA,2050,3.54251252
Zone_6B Cold Dry,SSP2,MEA,2055,3.567220239
Zone_6B Cold Dry,SSP2,MEA,2060,3.583674494
Zone_6B Cold Dry,SSP2,MEA,2065,3.593523638
Zone_6B Cold Dry,SSP2,MEA,2070,3.598416023
Zone_6B Cold Dry,SSP2,MEA,2075,3.6
Zone_6B Cold Dry,SSP2,MEA,2080,3.6
Zone_6B Cold Dry,SSP2,MEA,2085,3.6
Zone_6B Cold Dry,SSP2,MEA,2090,3.6
Zone_6B Cold Dry,SSP2,MEA,2095,3.6
Zone_6B Cold Dry,SSP2,MEA,2100,3.6
Zone_6C Cold Marine,SSP2,MEA,2015,3
Zone_6C Cold Marine,SSP2,MEA,2020,3.128635803
Zone_6C Cold Marine,SSP2,MEA,2025,3.237479682
Zone_6C Cold Marine,SSP2,MEA,2030,3.328179988
Zone_6C Cold Marine,SSP2,MEA,2035,3.402385074
Zone_6C Cold Marine,SSP2,MEA,2040,3.46174329
Zone_6C Cold Marine,SSP2,MEA,2045,3.507902988
Zone_6C Cold Marine,SSP2,MEA,2050,3.54251252
Zone_6C Cold Marine,SSP2,MEA,2055,3.567220239
Zone_6C Cold Marine,SSP2,MEA,2060,3.583674494
Zone_6C Cold Marine,SSP2,MEA,2065,3.593523638
Zone_6C Cold Marine,SSP2,MEA,2070,3.598416023
Zone_6C Cold Marine,SSP2,MEA,2075,3.6
Zone_6C Cold Marine,SSP2,MEA,2080,3.6
Zone_6C Cold Marine,SSP2,MEA,2085,3.6
Zone_6C Cold Marine,SSP2,MEA,2090,3.6
Zone_6C Cold Marine,SSP2,MEA,2095,3.6
Zone_6C Cold Marine,SSP2,MEA,2100,3.6
Zone_7A Very cold Humid,SSP2,MEA,2015,6
Zone_7A Very cold Humid,SSP2,MEA,2020,6.257271606
Zone_7A Very cold Humid,SSP2,MEA,2025,6.474959364
Zone_7A Very cold Humid,SSP2,MEA,2030,6.656359977
Zone_7A Very cold Humid,SSP2,MEA,2035,6.804770147
Zone_7A Very cold Humid,SSP2,MEA,2040,6.923486579
Zone_7A Very cold Humid,SSP2,MEA,2045,7.015805976
Zone_7A Very cold Humid,SSP2,MEA,2050,7.085025041
Zone_7A Very cold Humid,SSP2,MEA,2055,7.134440477
Zone_7A Very cold Humid,SSP2,MEA,2060,7.167348988
Zone_7A Very cold Humid,SSP2,MEA,2065,7.187047276
Zone_7A Very cold Humid,SSP2,MEA,2070,7.196832046
Zone_7A Very cold Humid,SSP2,MEA,2075,7.2
Zone_7A Very cold Humid,SSP2,MEA,2080,7.2
Zone_7A Very cold Humid,SSP2,MEA,2085,7.2
Zone_7A Very cold Humid,SSP2,MEA,2090,7.2
Zone_7A Very cold Humid,SSP2,MEA,2095,7.2
Zone_7A Very cold Humid,SSP2,MEA,2100,7.2
Zone_7B Very cold Dry,SSP2,MEA,2015,6
Zone_7B Very cold Dry,SSP2,MEA,2020,6.257271606
Zone_7B Very cold Dry,SSP2,MEA,2025,6.474959364
Zone_7B Very cold Dry,SSP2,MEA,2030,6.656359977
Zone_7B Very cold Dry,SSP2,MEA,2035,6.804770147
Zone_7B Very cold Dry,SSP2,MEA,2040,6.923486579
Zone_7B Very cold Dry,SSP2,MEA,2045,7.015805976
Zone_7B Very cold Dry,SSP2,MEA,2050,7.085025041
Zone_7B Very cold Dry,SSP2,MEA,2055,7.134440477
Zone_7B Very cold Dry,SSP2,MEA,2060,7.167348988
Zone_7B Very cold Dry,SSP2,MEA,2065,7.187047276
Zone_7B Very cold Dry,SSP2,MEA,2070,7.196832046
Zone_7B Very cold Dry,SSP2,MEA,2075,7.2
Zone_7B Very cold Dry,SSP2,MEA,2080,7.2
Zone_7B Very cold Dry,SSP2,MEA,2085,7.2
Zone_7B Very cold Dry,SSP2,MEA,2090,7.2
Zone_7B Very cold Dry,SSP2,MEA,2095,7.2
Zone_7B Very cold Dry,SSP2,MEA,2100,7.2
Zone_7C Very cold Marine,SSP2,MEA,2015,6
Zone_7C Very cold Marine,SSP2,MEA,2020,6.257271606
Zone_7C Very cold Marine,SSP2,MEA,2025,6.474959364
Zone_7C Very cold Marine,SSP2,MEA,2030,6.656359977
Zone_7C Very cold Marine,SSP2,MEA,2035,6.804770147
Zone_7C Very cold Marine,SSP2,MEA,2040,6.923486579
Zone_7C Very cold Marine,SSP2,MEA,2045,7.015805976
Zone_7C Very cold Marine,SSP2,MEA,2050,7.085025041
Zone_7C Very cold Marine,SSP2,MEA,2055,7.134440477
Zone_7C Very cold Marine,SSP2,MEA,2060,7.167348988
Zone_7C Very cold Marine,SSP2,MEA,2065,7.187047276
Zone_7C Very cold Marine,SSP2,MEA,2070,7.196832046
Zone_7C Very cold Marine,SSP2,MEA,2075,7.2
Zone_7C Very cold Marine,SSP2,MEA,2080,7.2
Zone_7C Very cold Marine,SSP2,MEA,2085,7.2
Zone_7C Very cold Marine,SSP2,MEA,2090,7.2
Zone_7C Very cold Marine,SSP2,MEA,2095,7.2
Zone_7C Very cold Marine,SSP2,MEA,2100,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2015,6
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2020,6.257271606
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2025,6.474959364
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2030,6.656359977
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2035,6.804770147
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2040,6.923486579
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2045,7.015805976
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2050,7.085025041
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2055,7.134440477
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2060,7.167348988
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2065,7.187047276
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2070,7.196832046
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2075,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2080,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2085,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2090,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2095,7.2
Zone_8A Subarctic/arctic Humid,SSP2,MEA,2100,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2015,6
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2020,6.257271606
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2025,6.474959364
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2030,6.656359977
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2035,6.804770147
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2040,6.923486579
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2045,7.015805976
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2050,7.085025041
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2055,7.134440477
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2060,7.167348988
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2065,7.187047276
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2070,7.196832046
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2075,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2080,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2085,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2090,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2095,7.2
Zone_8B Subarctic/arctic Dry,SSP2,MEA,2100,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2015,6
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2020,6.257271606
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2025,6.474959364
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2030,6.656359977
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2035,6.804770147
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2040,6.923486579
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2045,7.015805976
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2050,7.085025041
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2055,7.134440477
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2060,7.167348988
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2065,7.187047276
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2070,7.196832046
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2075,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2080,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2085,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2090,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2095,7.2
Zone_8C Subarctic/arctic Marine,SSP2,MEA,2100,7.2
Zone_0A Extremely hot Humid,SSP2,NAM,2015,0
Zone_0A Extremely hot Humid,SSP2,NAM,2020,0
Zone_0A Extremely hot Humid,SSP2,NAM,2025,0
Zone_0A Extremely hot Humid,SSP2,NAM,2030,0
Zone_0A Extremely hot Humid,SSP2,NAM,2035,0
Zone_0A Extremely hot Humid,SSP2,NAM,2040,0
Zone_0A Extremely hot Humid,SSP2,NAM,2045,0
Zone_0A Extremely hot Humid,SSP2,NAM,2050,0
Zone_0A Extremely hot Humid,SSP2,NAM,2055,0
Zone_0A Extremely hot Humid,SSP2,NAM,2060,0
Zone_0A Extremely hot Humid,SSP2,NAM,2065,0
Zone_0A Extremely hot Humid,SSP2,NAM,2070,0
Zone_0A Extremely hot Humid,SSP2,NAM,2075,0
Zone_0A Extremely hot Humid,SSP2,NAM,2080,0
Zone_0A Extremely hot Humid,SSP2,NAM,2085,0
Zone_0A Extremely hot Humid,SSP2,NAM,2090,0
Zone_0A Extremely hot Humid,SSP2,NAM,2095,0
Zone_0A Extremely hot Humid,SSP2,NAM,2100,0
Zone_0B Extremely hot Dry,SSP2,NAM,2015,0
Zone_0B Extremely hot Dry,SSP2,NAM,2020,0
Zone_0B Extremely hot Dry,SSP2,NAM,2025,0
Zone_0B Extremely hot Dry,SSP2,NAM,2030,0
Zone_0B Extremely hot Dry,SSP2,NAM,2035,0
Zone_0B Extremely hot Dry,SSP2,NAM,2040,0
Zone_0B Extremely hot Dry,SSP2,NAM,2045,0
Zone_0B Extremely hot Dry,SSP2,NAM,2050,0
Zone_0B Extremely hot Dry,SSP2,NAM,2055,0
Zone_0B Extremely hot Dry,SSP2,NAM,2060,0
Zone_0B Extremely hot Dry,SSP2,NAM,2065,0
Zone_0B Extremely hot Dry,SSP2,NAM,2070,0
Zone_0B Extremely hot Dry,SSP2,NAM,2075,0
Zone_0B Extremely hot Dry,SSP2,NAM,2080,0
Zone_0B Extremely hot Dry,SSP2,NAM,2085,0
Zone_0B Extremely hot Dry,SSP2,NAM,2090,0
Zone_0B Extremely hot Dry,SSP2,NAM,2095,0
Zone_0B Extremely hot Dry,SSP2,NAM,2100,0
Zone_0C Extremely hot Marine,SSP2,NAM,2015,0
Zone_0C Extremely hot Marine,SSP2,NAM,2020,0
Zone_0C Extremely hot Marine,SSP2,NAM,2025,0
Zone_0C Extremely hot Marine,SSP2,NAM,2030,0
Zone_0C Extremely hot Marine,SSP2,NAM,2035,0
Zone_0C Extremely hot Marine,SSP2,NAM,2040,0
Zone_0C Extremely hot Marine,SSP2,NAM,2045,0
Zone_0C Extremely hot Marine,SSP2,NAM,2050,0
Zone_0C Extremely hot Marine,SSP2,NAM,2055,0
Zone_0C Extremely hot Marine,SSP2,NAM,2060,0
Zone_0C Extremely hot Marine,SSP2,NAM,2065,0
Zone_0C Extremely hot Marine,SSP2,NAM,2070,0
Zone_0C Extremely hot Marine,SSP2,NAM,2075,0
Zone_0C Extremely hot Marine,SSP2,NAM,2080,0
Zone_0C Extremely hot Marine,SSP2,NAM,2085,0
Zone_0C Extremely hot Marine,SSP2,NAM,2090,0
Zone_0C Extremely hot Marine,SSP2,NAM,2095,0
Zone_0C Extremely hot Marine,SSP2,NAM,2100,0
Zone_1A Very hot Humid,SSP2,NAM,2015,0
Zone_1A Very hot Humid,SSP2,NAM,2020,0
Zone_1A Very hot Humid,SSP2,NAM,2025,0
Zone_1A Very hot Humid,SSP2,NAM,2030,0
Zone_1A Very hot Humid,SSP2,NAM,2035,0
Zone_1A Very hot Humid,SSP2,NAM,2040,0
Zone_1A Very hot Humid,SSP2,NAM,2045,0
Zone_1A Very hot Humid,SSP2,NAM,2050,0
Zone_1A Very hot Humid,SSP2,NAM,2055,0
Zone_1A Very hot Humid,SSP2,NAM,2060,0
Zone_1A Very hot Humid,SSP2,NAM,2065,0
Zone_1A Very hot Humid,SSP2,NAM,2070,0
Zone_1A Very hot Humid,SSP2,NAM,2075,0
Zone_1A Very hot Humid,SSP2,NAM,2080,0
Zone_1A Very hot Humid,SSP2,NAM,2085,0
Zone_1A Very hot Humid,SSP2,NAM,2090,0
Zone_1A Very hot Humid,SSP2,NAM,2095,0
Zone_1A Very hot Humid,SSP2,NAM,2100,0
Zone_1B Very hot Dry,SSP2,NAM,2015,0
Zone_1B Very hot Dry,SSP2,NAM,2020,0
Zone_1B Very hot Dry,SSP2,NAM,2025,0
Zone_1B Very hot Dry,SSP2,NAM,2030,0
Zone_1B Very hot Dry,SSP2,NAM,2035,0
Zone_1B Very hot Dry,SSP2,NAM,2040,0
Zone_1B Very hot Dry,SSP2,NAM,2045,0
Zone_1B Very hot Dry,SSP2,NAM,2050,0
Zone_1B Very hot Dry,SSP2,NAM,2055,0
Zone_1B Very hot Dry,SSP2,NAM,2060,0
Zone_1B Very hot Dry,SSP2,NAM,2065,0
Zone_1B Very hot Dry,SSP2,NAM,2070,0
Zone_1B Very hot Dry,SSP2,NAM,2075,0
Zone_1B Very hot Dry,SSP2,NAM,2080,0
Zone_1B Very hot Dry,SSP2,NAM,2085,0
Zone_1B Very hot Dry,SSP2,NAM,2090,0
Zone_1B Very hot Dry,SSP2,NAM,2095,0
Zone_1B Very hot Dry,SSP2,NAM,2100,0
Zone_1C Very hot Marine,SSP2,NAM,2015,0
Zone_1C Very hot Marine,SSP2,NAM,2020,0
Zone_1C Very hot Marine,SSP2,NAM,2025,0
Zone_1C Very hot Marine,SSP2,NAM,2030,0
Zone_1C Very hot Marine,SSP2,NAM,2035,0
Zone_1C Very hot Marine,SSP2,NAM,2040,0
Zone_1C Very hot Marine,SSP2,NAM,2045,0
Zone_1C Very hot Marine,SSP2,NAM,2050,0
Zone_1C Very hot Marine,SSP2,NAM,2055,0
Zone_1C Very hot Marine,SSP2,NAM,2060,0
Zone_1C Very hot Marine,SSP2,NAM,2065,0
Zone_1C Very hot Marine,SSP2,NAM,2070,0
Zone_1C Very hot Marine,SSP2,NAM,2075,0
Zone_1C Very hot Marine,SSP2,NAM,2080,0
Zone_1C Very hot Marine,SSP2,NAM,2085,0
Zone_1C Very hot Marine,SSP2,NAM,2090,0
Zone_1C Very hot Marine,SSP2,NAM,2095,0
Zone_1C Very hot Marine,SSP2,NAM,2100,0
Zone_2A Hot Humid,SSP2,NAM,2015,1
Zone_2A Hot Humid,SSP2,NAM,2020,1
Zone_2A Hot Humid,SSP2,NAM,2025,1
Zone_2A Hot Humid,SSP2,NAM,2030,1
Zone_2A Hot Humid,SSP2,NAM,2035,1
Zone_2A Hot Humid,SSP2,NAM,2040,1
Zone_2A Hot Humid,SSP2,NAM,2045,1
Zone_2A Hot Humid,SSP2,NAM,2050,1
Zone_2A Hot Humid,SSP2,NAM,2055,1
Zone_2A Hot Humid,SSP2,NAM,2060,1
Zone_2A Hot Humid,SSP2,NAM,2065,1
Zone_2A Hot Humid,SSP2,NAM,2070,1
Zone_2A Hot Humid,SSP2,NAM,2075,1
Zone_2A Hot Humid,SSP2,NAM,2080,1
Zone_2A Hot Humid,SSP2,NAM,2085,1
Zone_2A Hot Humid,SSP2,NAM,2090,1
Zone_2A Hot Humid,SSP2,NAM,2095,1
Zone_2A Hot Humid,SSP2,NAM,2100,1
Zone_2B Hot Dry,SSP2,NAM,2015,1
Zone_2B Hot Dry,SSP2,NAM,2020,1
Zone_2B Hot Dry,SSP2,NAM,2025,1
Zone_2B Hot Dry,SSP2,NAM,2030,1
Zone_2B Hot Dry,SSP2,NAM,2035,1
Zone_2B Hot Dry,SSP2,NAM,2040,1
Zone_2B Hot Dry,SSP2,NAM,2045,1
Zone_2B Hot Dry,SSP2,NAM,2050,1
Zone_2B Hot Dry,SSP2,NAM,2055,1
Zone_2B Hot Dry,SSP2,NAM,2060,1
Zone_2B Hot Dry,SSP2,NAM,2065,1
Zone_2B Hot Dry,SSP2,NAM,2070,1
Zone_2B Hot Dry,SSP2,NAM,2075,1
Zone_2B Hot Dry,SSP2,NAM,2080,1
Zone_2B Hot Dry,SSP2,NAM,2085,1
Zone_2B Hot Dry,SSP2,NAM,2090,1
Zone_2B Hot Dry,SSP2,NAM,2095,1
Zone_2B Hot Dry,SSP2,NAM,2100,1
Zone_2C Hot Marine,SSP2,NAM,2015,1
Zone_2C Hot Marine,SSP2,NAM,2020,1
Zone_2C Hot Marine,SSP2,NAM,2025,1
Zone_2C Hot Marine,SSP2,NAM,2030,1
Zone_2C Hot Marine,SSP2,NAM,2035,1
Zone_2C Hot Marine,SSP2,NAM,2040,1
Zone_2C Hot Marine,SSP2,NAM,2045,1
Zone_2C Hot Marine,SSP2,NAM,2050,1
Zone_2C Hot Marine,SSP2,NAM,2055,1
Zone_2C Hot Marine,SSP2,NAM,2060,1
Zone_2C Hot Marine,SSP2,NAM,2065,1
Zone_2C Hot Marine,SSP2,NAM,2070,1
Zone_2C Hot Marine,SSP2,NAM,2075,1
Zone_2C Hot Marine,SSP2,NAM,2080,1
Zone_2C Hot Marine,SSP2,NAM,2085,1
Zone_2C Hot Marine,SSP2,NAM,2090,1
Zone_2C Hot Marine,SSP2,NAM,2095,1
Zone_2C Hot Marine,SSP2,NAM,2100,1
Zone_3A Warm Humid,SSP2,NAM,2015,2
Zone_3A Warm Humid,SSP2,NAM,2020,2
Zone_3A Warm Humid,SSP2,NAM,2025,2
Zone_3A Warm Humid,SSP2,NAM,2030,2
Zone_3A Warm Humid,SSP2,NAM,2035,2
Zone_3A Warm Humid,SSP2,NAM,2040,2
Zone_3A Warm Humid,SSP2,NAM,2045,2
Zone_3A Warm Humid,SSP2,NAM,2050,2
Zone_3A Warm Humid,SSP2,NAM,2055,2
Zone_3A Warm Humid,SSP2,NAM,2060,2
Zone_3A Warm Humid,SSP2,NAM,2065,2
Zone_3A Warm Humid,SSP2,NAM,2070,2
Zone_3A Warm Humid,SSP2,NAM,2075,2
Zone_3A Warm Humid,SSP2,NAM,2080,2
Zone_3A Warm Humid,SSP2,NAM,2085,2
Zone_3A Warm Humid,SSP2,NAM,2090,2
Zone_3A Warm Humid,SSP2,NAM,2095,2
Zone_3A Warm Humid,SSP2,NAM,2100,2
Zone_3B Warm Dry,SSP2,NAM,2015,2
Zone_3B Warm Dry,SSP2,NAM,2020,2
Zone_3B Warm Dry,SSP2,NAM,2025,2
Zone_3B Warm Dry,SSP2,NAM,2030,2
Zone_3B Warm Dry,SSP2,NAM,2035,2
Zone_3B Warm Dry,SSP2,NAM,2040,2
Zone_3B Warm Dry,SSP2,NAM,2045,2
Zone_3B Warm Dry,SSP2,NAM,2050,2
Zone_3B Warm Dry,SSP2,NAM,2055,2
Zone_3B Warm Dry,SSP2,NAM,2060,2
Zone_3B Warm Dry,SSP2,NAM,2065,2
Zone_3B Warm Dry,SSP2,NAM,2070,2
Zone_3B Warm Dry,SSP2,NAM,2075,2
Zone_3B Warm Dry,SSP2,NAM,2080,2
Zone_3B Warm Dry,SSP2,NAM,2085,2
Zone_3B Warm Dry,SSP2,NAM,2090,2
Zone_3B Warm Dry,SSP2,NAM,2095,2
Zone_3B Warm Dry,SSP2,NAM,2100,2
Zone_3C Warm Marine,SSP2,NAM,2015,2
Zone_3C Warm Marine,SSP2,NAM,2020,2
Zone_3C Warm Marine,SSP2,NAM,2025,2
Zone_3C Warm Marine,SSP2,NAM,2030,2
Zone_3C Warm Marine,SSP2,NAM,2035,2
Zone_3C Warm Marine,SSP2,NAM,2040,2
Zone_3C Warm Marine,SSP2,NAM,2045,2
Zone_3C Warm Marine,SSP2,NAM,2050,2
Zone_3C Warm Marine,SSP2,NAM,2055,2
Zone_3C Warm Marine,SSP2,NAM,2060,2
Zone_3C Warm Marine,SSP2,NAM,2065,2
Zone_3C Warm Marine,SSP2,NAM,2070,2
Zone_3C Warm Marine,SSP2,NAM,2075,2
Zone_3C Warm Marine,SSP2,NAM,2080,2
Zone_3C Warm Marine,SSP2,NAM,2085,2
Zone_3C Warm Marine,SSP2,NAM,2090,2
Zone_3C Warm Marine,SSP2,NAM,2095,2
Zone_3C Warm Marine,SSP2,NAM,2100,2
Zone_4A Mixed Humid,SSP2,NAM,2015,6
Zone_4A Mixed Humid,SSP2,NAM,2020,6
Zone_4A Mixed Humid,SSP2,NAM,2025,6
Zone_4A Mixed Humid,SSP2,NAM,2030,6
Zone_4A Mixed Humid,SSP2,NAM,2035,6
Zone_4A Mixed Humid,SSP2,NAM,2040,6
Zone_4A Mixed Humid,SSP2,NAM,2045,6
Zone_4A Mixed Humid,SSP2,NAM,2050,6
Zone_4A Mixed Humid,SSP2,NAM,2055,6
Zone_4A Mixed Humid,SSP2,NAM,2060,6
Zone_4A Mixed Humid,SSP2,NAM,2065,6
Zone_4A Mixed Humid,SSP2,NAM,2070,6
Zone_4A Mixed Humid,SSP2,NAM,2075,6
Zone_4A Mixed Humid,SSP2,NAM,2080,6
Zone_4A Mixed Humid,SSP2,NAM,2085,6
Zone_4A Mixed Humid,SSP2,NAM,2090,6
Zone_4A Mixed Humid,SSP2,NAM,2095,6
Zone_4A Mixed Humid,SSP2,NAM,2100,6
Zone_4B Mixed Dry,SSP2,NAM,2015,6
Zone_4B Mixed Dry,SSP2,NAM,2020,6
Zone_4B Mixed Dry,SSP2,NAM,2025,6
Zone_4B Mixed Dry,SSP2,NAM,2030,6
Zone_4B Mixed Dry,SSP2,NAM,2035,6
Zone_4B Mixed Dry,SSP2,NAM,2040,6
Zone_4B Mixed Dry,SSP2,NAM,2045,6
Zone_4B Mixed Dry,SSP2,NAM,2050,6
Zone_4B Mixed Dry,SSP2,NAM,2055,6
Zone_4B Mixed Dry,SSP2,NAM,2060,6
Zone_4B Mixed Dry,SSP2,NAM,2065,6
Zone_4B Mixed Dry,SSP2,NAM,2070,6
Zone_4B Mixed Dry,SSP2,NAM,2075,6
Zone_4B Mixed Dry,SSP2,NAM,2080,6
Zone_4B Mixed Dry,SSP2,NAM,2085,6
Zone_4B Mixed Dry,SSP2,NAM,2090,6
Zone_4B Mixed Dry,SSP2,NAM,2095,6
Zone_4B Mixed Dry,SSP2,NAM,2100,6
Zone_4C Mixed Marine,SSP2,NAM,2015,6
Zone_4C Mixed Marine,SSP2,NAM,2020,6
Zone_4C Mixed Marine,SSP2,NAM,2025,6
Zone_4C Mixed Marine,SSP2,NAM,2030,6
Zone_4C Mixed Marine,SSP2,NAM,2035,6
Zone_4C Mixed Marine,SSP2,NAM,2040,6
Zone_4C Mixed Marine,SSP2,NAM,2045,6
Zone_4C Mixed Marine,SSP2,NAM,2050,6
Zone_4C Mixed Marine,SSP2,NAM,2055,6
Zone_4C Mixed Marine,SSP2,NAM,2060,6
Zone_4C Mixed Marine,SSP2,NAM,2065,6
Zone_4C Mixed Marine,SSP2,NAM,2070,6
Zone_4C Mixed Marine,SSP2,NAM,2075,6
Zone_4C Mixed Marine,SSP2,NAM,2080,6
Zone_4C Mixed Marine,SSP2,NAM,2085,6
Zone_4C Mixed Marine,SSP2,NAM,2090,6
Zone_4C Mixed Marine,SSP2,NAM,2095,6
Zone_4C Mixed Marine,SSP2,NAM,2100,6
Zone_5A Cool Humid,SSP2,NAM,2015,6
Zone_5A Cool Humid,SSP2,NAM,2020,6
Zone_5A Cool Humid,SSP2,NAM,2025,6
Zone_5A Cool Humid,SSP2,NAM,2030,6
Zone_5A Cool Humid,SSP2,NAM,2035,6
Zone_5A Cool Humid,SSP2,NAM,2040,6
Zone_5A Cool Humid,SSP2,NAM,2045,6
Zone_5A Cool Humid,SSP2,NAM,2050,6
Zone_5A Cool Humid,SSP2,NAM,2055,6
Zone_5A Cool Humid,SSP2,NAM,2060,6
Zone_5A Cool Humid,SSP2,NAM,2065,6
Zone_5A Cool Humid,SSP2,NAM,2070,6
Zone_5A Cool Humid,SSP2,NAM,2075,6
Zone_5A Cool Humid,SSP2,NAM,2080,6
Zone_5A Cool Humid,SSP2,NAM,2085,6
Zone_5A Cool Humid,SSP2,NAM,2090,6
Zone_5A Cool Humid,SSP2,NAM,2095,6
Zone_5A Cool Humid,SSP2,NAM,2100,6
Zone_5B Cool Dry,SSP2,NAM,2015,6
Zone_5B Cool Dry,SSP2,NAM,2020,6
Zone_5B Cool Dry,SSP2,NAM,2025,6
Zone_5B Cool Dry,SSP2,NAM,2030,6
Zone_5B Cool Dry,SSP2,NAM,2035,6
Zone_5B Cool Dry,SSP2,NAM,2040,6
Zone_5B Cool Dry,SSP2,NAM,2045,6
Zone_5B Cool Dry,SSP2,NAM,2050,6
Zone_5B Cool Dry,SSP2,NAM,2055,6
Zone_5B Cool Dry,SSP2,NAM,2060,6
Zone_5B Cool Dry,SSP2,NAM,2065,6
Zone_5B Cool Dry,SSP2,NAM,2070,6
Zone_5B Cool Dry,SSP2,NAM,2075,6
Zone_5B Cool Dry,SSP2,NAM,2080,6
Zone_5B Cool Dry,SSP2,NAM,2085,6
Zone_5B Cool Dry,SSP2,NAM,2090,6
Zone_5B Cool Dry,SSP2,NAM,2095,6
Zone_5B Cool Dry,SSP2,NAM,2100,6
Zone_5C Cool Marine,SSP2,NAM,2015,6
Zone_5C Cool Marine,SSP2,NAM,2020,6
Zone_5C Cool Marine,SSP2,NAM,2025,6
Zone_5C Cool Marine,SSP2,NAM,2030,6
Zone_5C Cool Marine,SSP2,NAM,2035,6
Zone_5C Cool Marine,SSP2,NAM,2040,6
Zone_5C Cool Marine,SSP2,NAM,2045,6
Zone_5C Cool Marine,SSP2,NAM,2050,6
Zone_5C Cool Marine,SSP2,NAM,2055,6
Zone_5C Cool Marine,SSP2,NAM,2060,6
Zone_5C Cool Marine,SSP2,NAM,2065,6
Zone_5C Cool Marine,SSP2,NAM,2070,6
Zone_5C Cool Marine,SSP2,NAM,2075,6
Zone_5C Cool Marine,SSP2,NAM,2080,6
Zone_5C Cool Marine,SSP2,NAM,2085,6
Zone_5C Cool Marine,SSP2,NAM,2090,6
Zone_5C Cool Marine,SSP2,NAM,2095,6
Zone_5C Cool Marine,SSP2,NAM,2100,6
Zone_6A Cold Humid,SSP2,NAM,2015,6
Zone_6A Cold Humid,SSP2,NAM,2020,6
Zone_6A Cold Humid,SSP2,NAM,2025,6
Zone_6A Cold Humid,SSP2,NAM,2030,6
Zone_6A Cold Humid,SSP2,NAM,2035,6
Zone_6A Cold Humid,SSP2,NAM,2040,6
Zone_6A Cold Humid,SSP2,NAM,2045,6
Zone_6A Cold Humid,SSP2,NAM,2050,6
Zone_6A Cold Humid,SSP2,NAM,2055,6
Zone_6A Cold Humid,SSP2,NAM,2060,6
Zone_6A Cold Humid,SSP2,NAM,2065,6
Zone_6A Cold Humid,SSP2,NAM,2070,6
Zone_6A Cold Humid,SSP2,NAM,2075,6
Zone_6A Cold Humid,SSP2,NAM,2080,6
Zone_6A Cold Humid,SSP2,NAM,2085,6
