region_gea,fuel_heat,year,value
SAS,biomass_solid,2025,0.7000
SAS,biomass_solid,2030,0.7000
SAS,biomass_solid,2035,0.7000
SAS,biomass_solid,2040,0.7000
SAS,biomass_solid,2045,0.7000
SAS,biomass_solid,2050,0.7000
SAS,biomass_solid,2055,0.7000
SAS,biomass_solid,2060,0.7000
SAS,biomass_solid,2065,0.7000
SAS,biomass_solid,2070,0.7000
SAS,biomass_solid,2075,0.7000
SAS,biomass_solid,2080,0.7000
SAS,biomass_solid,2085,0.7000
SAS,biomass_solid,2090,0.7000
SAS,biomass_solid,2095,0.7000
SAS,biomass_solid,2100,0.7000
SAS,coal,2025,0.7500
SAS,coal,2030,0.7500
SAS,coal,2035,0.7500
SAS,coal,2040,0.7500
SAS,coal,2045,0.7500
SAS,coal,2050,0.7500
SAS,coal,2055,0.7500
SAS,coal,2060,0.7500
SAS,coal,2065,0.7500
SAS,coal,2070,0.7500
SAS,coal,2075,0.7500
SAS,coal,2080,0.7500
SAS,coal,2085,0.7500
SAS,coal,2090,0.7500
SAS,coal,2095,0.7500
SAS,coal,2100,0.7500
SAS,oil,2025,0.7500
SAS,oil,2030,0.7500
SAS,oil,2035,0.7500
SAS,oil,2040,0.7500
SAS,oil,2045,0.7500
SAS,oil,2050,0.7500
SAS,oil,2055,0.7500
SAS,oil,2060,0.7500
SAS,oil,2065,0.7500
SAS,oil,2070,0.7500
SAS,oil,2075,0.7500
SAS,oil,2080,0.7500
SAS,oil,2085,0.7500
SAS,oil,2090,0.7500
SAS,oil,2095,0.7500
SAS,oil,2100,0.7500
SAS,electricity,2025,1.0000
SAS,electricity,2030,1.0000
SAS,electricity,2035,1.0000
SAS,electricity,2040,1.0000
SAS,electricity,2045,1.0000
SAS,electricity,2050,1.0000
SAS,electricity,2055,1.0000
SAS,electricity,2060,1.0000
SAS,electricity,2065,1.0000
SAS,electricity,2070,1.0000
SAS,electricity,2075,1.0000
SAS,electricity,2080,1.0000
SAS,electricity,2085,1.0000
SAS,electricity,2090,1.0000
SAS,electricity,2095,1.0000
SAS,electricity,2100,1.0000
SAS,gas,2025,0.9200
SAS,gas,2030,0.9200
SAS,gas,2035,0.9200
SAS,gas,2040,0.9200
SAS,gas,2045,0.9200
SAS,gas,2050,0.9200
SAS,gas,2055,0.9200
SAS,gas,2060,0.9200
SAS,gas,2065,0.9200
SAS,gas,2070,0.9200
SAS,gas,2075,0.9200
SAS,gas,2080,0.9200
SAS,gas,2085,0.9200
SAS,gas,2090,0.9200
SAS,gas,2095,0.9200
SAS,gas,2100,0.9200
SAS,heat pump,2025,5.3000
SAS,heat pump,2030,5.3000
SAS,heat pump,2035,5.3000
SAS,heat pump,2040,5.3000
SAS,heat pump,2045,5.3000
SAS,heat pump,2050,5.3000
SAS,heat pump,2055,5.3000
SAS,heat pump,2060,5.3000
SAS,heat pump,2065,5.3000
SAS,heat pump,2070,5.3000
SAS,heat pump,2075,5.3000
SAS,heat pump,2080,5.3000
SAS,heat pump,2085,5.3000
SAS,heat pump,2090,5.3000
SAS,heat pump,2095,5.3000
SAS,heat pump,2100,5.3000
WEU,biomass_solid,2025,0.7000
WEU,biomass_solid,2030,0.7000
WEU,biomass_solid,2035,0.7000
WEU,biomass_solid,2040,0.7000
WEU,biomass_solid,2045,0.7000
WEU,biomass_solid,2050,0.7000
WEU,biomass_solid,2055,0.7000
WEU,biomass_solid,2060,0.7000
WEU,biomass_solid,2065,0.7000
WEU,biomass_solid,2070,0.7000
WEU,biomass_solid,2075,0.7000
WEU,biomass_solid,2080,0.7000
WEU,biomass_solid,2085,0.7000
WEU,biomass_solid,2090,0.7000
WEU,biomass_solid,2095,0.7000
WEU,biomass_solid,2100,0.7000
WEU,coal,2025,0.7500
WEU,coal,2030,0.7500
WEU,coal,2035,0.7500
WEU,coal,2040,0.7500
WEU,coal,2045,0.7500
WEU,coal,2050,0.7500
WEU,coal,2055,0.7500
WEU,coal,2060,0.7500
WEU,coal,2065,0.7500
WEU,coal,2070,0.7500
WEU,coal,2075,0.7500
WEU,coal,2080,0.7500
WEU,coal,2085,0.7500
WEU,coal,2090,0.7500
WEU,coal,2095,0.7500
WEU,coal,2100,0.7500
WEU,oil,2025,0.7500
WEU,oil,2030,0.7500
WEU,oil,2035,0.7500
WEU,oil,2040,0.7500
WEU,oil,2045,0.7500
WEU,oil,2050,0.7500
WEU,oil,2055,0.7500
WEU,oil,2060,0.7500
WEU,oil,2065,0.7500
WEU,oil,2070,0.7500
WEU,oil,2075,0.7500
WEU,oil,2080,0.7500
WEU,oil,2085,0.7500
WEU,oil,2090,0.7500
WEU,oil,2095,0.7500
WEU,oil,2100,0.7500
WEU,electricity,2025,1.0000
WEU,electricity,2030,1.0000
WEU,electricity,2035,1.0000
WEU,electricity,2040,1.0000
WEU,electricity,2045,1.0000
WEU,electricity,2050,1.0000
WEU,electricity,2055,1.0000
WEU,electricity,2060,1.0000
WEU,electricity,2065,1.0000
WEU,electricity,2070,1.0000
WEU,electricity,2075,1.0000
WEU,electricity,2080,1.0000
WEU,electricity,2085,1.0000
WEU,electricity,2090,1.0000
WEU,electricity,2095,1.0000
WEU,electricity,2100,1.0000
WEU,gas,2025,0.9200
WEU,gas,2030,0.9200
WEU,gas,2035,0.9200
WEU,gas,2040,0.9200
WEU,gas,2045,0.9200
WEU,gas,2050,0.9200
WEU,gas,2055,0.9200
WEU,gas,2060,0.9200
WEU,gas,2065,0.9200
WEU,gas,2070,0.9200
WEU,gas,2075,0.9200
WEU,gas,2080,0.9200
WEU,gas,2085,0.9200
WEU,gas,2090,0.9200
WEU,gas,2095,0.9200
WEU,gas,2100,0.9200
WEU,heat pump,2025,5.3000
WEU,heat pump,2030,5.3000
WEU,heat pump,2035,5.3000
WEU,heat pump,2040,5.3000
WEU,heat pump,2045,5.3000
WEU,heat pump,2050,5.3000
WEU,heat pump,2055,5.3000
WEU,heat pump,2060,5.3000
WEU,heat pump,2065,5.3000
WEU,heat pump,2070,5.3000
WEU,heat pump,2075,5.3000
WEU,heat pump,2080,5.3000
WEU,heat pump,2085,5.3000
WEU,heat pump,2090,5.3000
WEU,heat pump,2095,5.3000
WEU,heat pump,2100,5.3000
